Level ID, Passable Space, Impassable Space, Playble Space Size, Unreachable Space Count, Unreachable Space Size,Room Count, Average Room Size, Biggest Room Size, Smallest Room Size, Decisions Per Room,Corridor Count, Average Corridor Size, Biggest Corridor Size, Smallest Corridor Size
328,4124,5876,2582,7,1542,17,229.5294,1671,12,0.9411765,9,24.66667,66,4
329,4072,5928,2245,8,1827,16,241.6875,1746,6,0.8125,6,34.16667,69,18
330,2971,7029,1295,14,1676,24,108.7917,943,6,0.7916667,9,40,123,13
331,4385,5615,2240,10,2145,22,179.7727,1289,6,0.9545454,10,43,88,18
332,4103,5897,2545,7,1558,15,251.9333,1338,21,1.2,9,36,70,15
333,4320,5680,3096,7,1224,15,269.9333,1905,12,1.2,9,30.11111,88,8
334,3540,6460,2068,10,1472,18,181.1667,1298,6,0.9444444,9,31,65,8
335,4993,5007,2584,5,2409,12,402.3333,2000,16,1.25,8,20.625,54,8
336,5088,4912,5048,2,40,17,277.9412,1646,6,1.882353,17,21.35294,46,6
337,2930,7070,808,15,2122,25,106.92,604,6,0.68,8,32.125,91,17
338,3407,6593,1438,14,1969,23,137.3478,727,12,0.6956522,8,31,57,12
339,4642,5358,2706,12,1936,16,285.9375,2504,1,0.5,4,16.75,30,8
340,4442,5558,2527,13,1915,21,199.0476,2071,12,0.6666667,7,37.42857,55,16
341,4703,5297,3845,7,858,18,245.8889,1370,16,1.333333,11,25.18182,57,13
342,3681,6319,1821,12,1860,21,158.1905,794,6,0.952381,10,35.9,99,9
343,4189,5811,3118,9,1071,18,212.5556,2002,6,0.8333333,7,51.85714,95,12
344,4015,5985,2055,7,1960,17,220.5882,1389,12,1.176471,11,24.09091,50,4
345,4109,5891,3178,9,931,12,335.4167,2786,12,0.3333333,2,42,62,22
346,4064,5936,1547,9,2517,18,212.1667,1132,6,0.8888889,7,35,116,13
347,3770,6230,1550,13,2220,28,119.8214,969,6,0.8571429,11,37.72727,84,4
348,4140,5860,2114,8,2026,13,309.3077,2114,1,0.5384616,3,39.66667,86,15
349,4357,5643,2761,7,1596,20,202,1294,1,1,10,31.7,97,4
350,3850,6150,1274,12,2576,23,157.087,1130,6,0.9130435,10,23.7,53,4
351,3699,6301,1922,14,1777,21,163.0476,1247,12,0.5238096,5,55,118,16
352,4569,5431,2090,7,2479,18,237.2222,1037,6,1.222222,11,27.18182,67,4
353,4599,5401,2472,11,2127,28,145.6071,876,6,1.107143,15,34.8,92,4
354,4712,5288,2433,4,2279,15,286.6667,2013,6,1.6,12,34.33333,73,8
355,3700,6300,1544,13,2156,19,187.8947,1109,12,0.4736842,5,26,42,8
356,4557,5443,3478,9,1079,22,185.3636,1440,6,1.272727,13,36.84615,63,13
357,4053,5947,1866,16,2187,24,158.875,1177,6,0.7916667,9,26.66667,58,8
358,2926,7074,1041,13,1885,23,109.8696,478,5,0.8260869,9,44.33333,128,13
359,4636,5364,4302,6,334,19,223.1579,2441,8,1.315789,12,33,78,15
360,3840,6160,1611,14,2229,21,172,991,12,0.6190476,7,32.57143,47,8
361,3251,6749,818,13,2433,23,128.3913,604,1,0.6956522,7,42.57143,102,6
362,3428,6572,1207,10,2221,22,136,990,6,0.8181818,9,48.44444,139,8
363,3514,6486,2215,10,1299,18,170.4444,987,16,0.8888889,8,55.75,189,21
364,3877,6123,2741,12,1136,20,183.7,832,6,0.7,6,33.83333,80,13
365,3157,6843,1094,20,2063,24,128.8333,1094,12,0.25,3,21.66667,29,11
366,3522,6478,1050,15,2472,24,131,544,6,0.5833333,7,54,115,4
367,3728,6272,2686,15,1042,23,154,1384,12,0.6956522,8,23.25,64,6
368,3199,6801,596,13,2603,20,145.65,445,10,0.65,7,40.85714,103,8
369,3848,6152,2059,13,1789,18,201,2059,12,0.4444444,4,57.5,96,18
370,4579,5421,4208,2,371,14,301.3571,1588,7,1.285714,8,45,87,9
371,3938,6062,1762,11,2176,24,141.8333,848,6,1.166667,14,38.14286,126,10
372,4789,5211,2647,4,2142,16,273.25,1762,6,1.8125,14,29.78572,70,10
373,4246,5754,3209,8,1037,16,248.6875,2424,6,0.9375,8,33.375,102,6
374,3367,6633,1088,15,2279,26,117.1538,502,12,0.7692308,10,32.1,73,11
375,3484,6516,2051,11,1433,21,147.4762,1130,6,0.8571429,9,43,221,8
376,4403,5597,2036,13,2367,22,190.5455,1164,7,1,12,17.58333,50,4
377,3870,6130,2941,9,929,21,161.619,1322,1,1.095238,11,43.27273,123,10
378,4245,5755,3232,12,1013,21,194.5238,1618,12,0.6666667,7,22.85714,50,8
379,3351,6649,1272,13,2079,25,123.4,1074,6,0.76,8,33.25,68,13
380,4297,5703,3324,8,973,20,194,1836,12,1.2,11,37.90909,141,4
381,3653,6347,1524,12,2129,20,172.1,744,16,0.7,7,30.14286,68,8
382,4097,5903,2883,6,1214,17,218.8824,918,9,1.470588,12,31.33333,57,10
383,4093,5907,2783,6,1310,14,268.6429,1636,17,1,7,47.42857,118,8
384,4558,5442,3655,8,903,16,270.375,1855,6,0.875,7,33.14286,87,13
385,4266,5734,3733,7,533,22,164.5455,772,12,1.409091,16,40.375,207,6
386,3909,6091,2811,12,1098,16,238.4375,2330,1,0.625,5,18.8,39,8
387,3685,6315,2883,8,802,18,188.0556,756,6,0.9444444,9,33.33333,101,8
388,3785,6215,1500,12,2285,21,169.9048,747,11,0.8571429,9,24.11111,47,6
389,3808,6192,2033,14,1775,17,212.2353,1997,6,0.4705882,4,50,88,16
390,4431,5569,2809,4,1622,10,431,1382,17,1.2,6,20.16667,32,4
391,4386,5614,2028,9,2358,18,229.1667,981,6,1.055556,10,26.1,91,4
392,4191,5809,1880,11,2311,20,191.7,1487,6,0.9,9,39.66667,123,13
393,4190,5810,2098,10,2092,24,155.0833,1201,12,1.166667,14,33.42857,115,6
394,3891,6109,1256,14,2635,25,141.52,854,6,0.72,8,44.125,109,16
395,4362,5638,3779,8,583,19,206.4737,1682,16,1.368421,13,33.76923,63,4
396,4912,5088,4661,5,251,17,270.1176,2792,12,1.764706,15,21.33333,49,6
397,4616,5384,3720,8,896,16,277.25,1579,6,0.875,7,25.71428,44,15
398,3590,6410,1205,14,2385,20,167.65,510,12,0.5,5,47.4,71,16
399,3844,6156,1919,11,1925,18,198.1111,1819,10,0.6666667,6,46.33333,86,16
400,3889,6111,2552,8,1337,20,178,906,5,1.05,10,32.9,67,13
401,4566,5434,3207,7,1359,17,254.5294,1368,6,1.058824,9,26.55556,90,4
402,4668,5332,4261,7,407,12,374.9167,3800,11,0.5833333,4,42.25,105,16
403,3753,6247,1815,16,1938,25,138.52,1057,6,0.68,9,32.22222,102,6
404,4092,5908,1950,8,2142,13,301.8462,1411,25,0.9230769,6,28,43,10
405,4121,5879,2428,8,1693,15,258,1839,18,0.8666667,7,35.85714,140,8
406,4125,5875,2795,8,1330,17,230.9412,1835,6,0.8823529,7,28.42857,48,11
407,4384,5616,1409,11,2975,22,180.2727,925,1,0.9090909,9,46.44444,81,16
408,3929,6071,1000,7,2929,18,198.5,698,6,1.388889,13,27.38461,46,5
409,3766,6234,1524,9,2242,20,171.65,829,5,0.95,9,37,91,11
410,3990,6010,1130,12,2860,28,123.5357,558,6,1.285714,17,31.23529,88,8
411,4179,5821,2568,14,1611,20,201.55,1381,11,0.45,5,29.6,47,4
412,3826,6174,1717,13,2109,21,167.2857,1056,6,0.7142857,7,44.71429,77,14
413,4849,5151,4163,8,686,15,309.7333,1537,16,0.8666667,7,29,43,8
414,4274,5726,2900,12,1374,18,228.5,2687,6,0.4444444,3,53.66667,91,30
415,4000,6000,3175,15,825,23,163.3478,1872,12,0.9565217,11,22.09091,48,8
416,4264,5736,2291,8,1973,20,194.1,1276,1,1.3,13,29.38461,105,8
417,4961,5039,3499,8,1462,18,262.8333,2770,6,1.055556,10,23,57,8
418,3765,6235,1864,12,1901,21,168.4762,841,8,0.6190476,5,45.4,118,9
419,3891,6109,2541,13,1350,25,142.96,744,6,0.96,12,26.41667,59,4
420,4864,5136,4433,11,431,19,247.1053,2643,8,0.8421053,8,21.125,44,8
421,2586,7414,1182,15,1404,21,107.9048,612,5,0.4761905,5,64,122,36
422,3873,6127,1797,13,2076,21,172.5238,806,6,0.7619048,8,31.25,49,13
423,3962,6038,1965,12,1997,25,145.48,990,12,0.92,11,29.54545,72,6
424,4318,5682,3479,4,839,11,376.2727,1533,1,1,5,35.8,73,13
425,4268,5732,2941,9,1327,20,200.85,952,12,1.15,11,22.81818,69,8
426,3869,6131,2324,10,1545,16,231.3125,1441,12,0.75,6,28,42,12
427,3650,6350,2097,12,1553,24,136.2917,1382,6,1.041667,12,31.58333,78,10
428,4448,5552,3075,7,1373,20,201.25,2614,6,1.25,12,35.25,90,8
429,3449,6551,2325,12,1124,25,120.76,825,6,1,13,33.07692,90,13
430,4007,5993,2713,6,1294,20,178.8,870,6,1.35,13,33.15385,88,8
431,3410,6590,994,11,2416,22,139.5455,502,6,0.8636364,10,34,114,4
432,3528,6472,2504,13,1024,21,157.2381,935,6,0.6666667,7,32.28571,66,4
433,3684,6316,1184,15,2500,24,138.2917,649,6,0.625,7,52.14286,83,17
434,4537,5463,2508,12,2029,19,228.5263,2378,6,0.5789474,6,32.5,63,8
435,3505,6495,2198,12,1307,22,146.4545,508,6,0.8636364,9,31.44444,64,15
436,3969,6031,3114,14,855,23,161.3478,1044,1,0.6086956,8,32.25,77,8
437,4445,5555,2746,12,1699,23,173.7391,1252,6,1.043478,12,37.41667,68,8
438,3476,6524,1929,15,1547,21,156.1905,1161,7,0.6666667,7,28,48,13
439,3522,6478,1179,18,2343,22,155.9091,893,6,0.2727273,3,30.66667,40,15
440,4251,5749,2134,8,2117,15,269.5333,1387,6,0.9333333,6,34.66667,55,18
441,3758,6242,1895,9,1863,15,241,1137,12,0.6666667,5,28.6,64,8
442,4487,5513,4244,5,243,14,297.3571,2439,13,1.5,11,29.45455,49,4
443,4390,5610,3887,7,503,21,187.5238,1631,12,1.238095,13,34.76923,134,4
444,3817,6183,1583,10,2234,24,139.5833,706,6,0.9583333,12,38.91667,131,4
445,4521,5479,3827,5,694,14,302.6429,882,17,1.285714,9,31.55556,66,8
446,4218,5782,2937,7,1281,18,214.7778,1183,6,1.333333,12,29.33333,74,8
447,4377,5623,2872,11,1505,19,213.6842,2414,6,0.6842105,7,45.28571,86,6
448,3233,6767,1045,11,2188,23,123.087,594,6,0.8695652,10,40.2,93,11
449,4724,5276,4363,6,361,16,263.375,1722,6,1.3125,10,51,134,19
450,3258,6742,1085,17,2173,20,155.45,992,4,0.25,3,49.66667,83,9
451,4276,5724,2520,11,1756,20,195.25,1861,6,1.05,9,41.22222,90,8
452,4013,5987,2458,9,1555,20,189.3,1007,6,0.95,9,25.22222,42,17
453,3912,6088,3038,7,874,16,220.8125,2409,6,1.0625,8,47.375,185,12
454,3878,6122,2503,12,1375,20,182.9,1871,1,0.7,7,31.42857,56,11
455,4712,5288,4404,5,308,20,208.2,2100,6,1.6,15,36.53333,72,6
456,4604,5396,3483,9,1121,18,236.9444,2640,6,0.9444444,8,42.375,85,26
457,4046,5954,2963,9,1083,20,173.45,1681,6,1.1,12,48.08333,130,8
458,4064,5936,2595,8,1469,20,182.15,968,6,1.05,10,42.1,100,12
459,3915,6085,1854,11,2061,19,196.7368,1406,6,0.8421053,8,22.125,42,5
460,4488,5512,1428,6,3060,13,326.6923,779,6,0.8461539,5,48.2,137,13
461,4201,5799,3878,5,323,16,224.75,1862,6,1.625,13,46.53846,125,19
462,4241,5759,2553,8,1688,25,145.24,902,6,1.2,13,46.92308,172,8
463,4345,5655,2111,4,2234,19,192.2105,628,9,1.631579,16,43.3125,157,4
464,4352,5648,3052,4,1300,17,235.4118,1384,17,1.294118,11,31.81818,92,8
465,4198,5802,3304,8,894,15,269.4667,2022,12,0.8,6,26,41,13
466,4084,5916,3532,12,552,16,252.1875,2533,10,0.25,2,24.5,41,8
467,3838,6162,1296,12,2542,20,183.6,980,13,0.75,8,20.75,47,8
468,3546,6454,2055,14,1491,23,137.2609,719,6,0.6956522,7,55.57143,159,13
469,4446,5554,3784,6,662,16,256.625,1313,6,1.125,8,42.5,111,6
470,4591,5409,3767,8,824,16,276.5,2209,12,0.875,7,23.85714,41,8
471,4081,5919,1103,14,2978,26,144.8846,587,1,0.8846154,12,26.16667,52,4
472,4202,5798,2873,8,1329,20,191.6,1480,6,1.1,10,37,66,18
473,4730,5270,4548,6,182,12,377.75,3695,16,0.75,4,49.25,126,6
474,3230,6770,967,19,2263,28,100.6786,868,6,0.5714286,8,51.375,159,9
475,3709,6291,1658,11,2051,20,175.5,650,1,0.8,7,28.42857,54,17
476,3491,6509,1849,13,1642,20,164,1240,6,0.9,9,23.44444,52,10
477,3317,6683,1890,16,1427,21,151.8095,970,12,0.4761905,5,25.8,44,8
478,4562,5438,2297,10,2265,15,295.2,2041,12,0.5333334,4,33.5,82,14
479,4928,5072,4770,4,158,15,304.9333,2456,22,1.666667,14,25.28572,52,4
480,4907,5093,4502,3,405,10,449.8,1929,13,1.9,10,40.9,85,8
481,4520,5480,1464,6,3056,15,287.4667,1337,9,1,8,26,42,8
482,3310,6690,1227,21,2083,25,128.4,700,12,0.24,3,33.33333,43,16
483,4150,5850,2751,9,1399,16,239.875,1415,1,0.875,7,44.57143,79,8
484,3608,6392,1985,15,1623,20,176.05,787,1,0.4,4,21.75,32,9
485,3619,6381,1974,10,1645,19,173.8421,824,9,0.8947368,8,39.5,66,15
486,4221,5779,3270,8,951,18,221.1667,1072,9,0.8888889,7,34.28571,76,8
487,3830,6170,2347,9,1483,17,213.5882,2167,6,0.6470588,5,39.8,83,23
488,4560,5440,3469,7,1091,17,249.7059,913,6,1.176471,10,31.5,71,13
489,3866,6134,2142,19,1724,28,126.3929,2095,6,0.5357143,7,46.71429,109,17
490,3610,6390,2454,11,1156,18,184.8333,2028,6,0.6666667,6,47.16667,78,20
491,4020,5980,3075,15,945,22,175.0455,1406,12,0.5454546,5,33.8,85,13
492,4645,5355,3662,7,983,16,271.5625,1093,6,1.3125,11,27.27273,100,8
493,3913,6087,2568,11,1345,20,181.35,2318,6,0.65,6,47.66667,114,12
494,3734,6266,1279,13,2455,20,168.3,1279,6,0.55,5,73.6,179,35
495,4311,5689,3084,8,1227,20,194.25,1496,11,1.4,13,32.76923,78,8
496,3781,6219,2092,9,1689,21,154.6667,834,6,1.095238,10,53.3,154,16
497,4236,5764,2862,9,1374,19,200.9474,1105,10,1.052632,10,41.8,104,8
498,3619,6381,1744,11,1875,22,143.4091,620,6,0.8181818,9,51.55556,183,8
499,4220,5780,1588,6,2632,20,190.8,653,6,1.1,13,31.07692,70,8
500,3644,6356,860,16,2784,24,141.0417,667,10,0.5833333,7,37,70,12
501,3201,6799,2097,13,1104,20,148.6,1201,6,0.7,7,32.71429,67,7
502,5091,4909,4967,3,124,19,242.8421,1652,6,1.684211,16,29.8125,125,6
503,3639,6361,1620,10,2019,26,121.9615,647,1,1.153846,15,31.2,85,8
504,4363,5637,2587,9,1776,20,195.6,1089,12,1.15,12,37.58333,67,8
505,3531,6469,1431,12,2100,21,145.9048,1007,6,0.7619048,8,58.375,111,13
506,3331,6669,1041,13,2290,22,143.6364,661,6,0.7727273,8,21.375,59,6
507,3932,6068,3024,8,908,20,179.85,1631,6,0.95,7,47.85714,101,13
508,3616,6384,1651,19,1965,25,135.08,901,12,0.48,7,34.14286,71,8
509,4311,5689,2003,6,2308,21,181.5238,1040,10,1.333333,14,35.64286,145,8
510,4008,5992,1871,16,2137,22,178.1364,1562,9,0.4545455,5,17.8,31,10
511,3632,6368,2259,12,1373,28,113.6786,976,1,0.9285714,13,34.53846,116,4
512,3724,6276,921,15,2803,28,118.5714,663,6,0.8214286,11,36.72727,87,14
513,4360,5640,3210,12,1150,22,182.9545,1644,16,0.9090909,9,37.22222,83,8
514,4434,5566,2307,13,2127,20,212.55,1250,1,0.65,7,26.14286,48,8
515,4022,5978,2865,6,1157,14,271.3571,2150,6,1.142857,8,27.875,107,8
516,3880,6120,1474,9,2406,20,173.7,848,12,0.95,10,40.6,105,4
517,3854,6146,3101,10,753,17,216.7647,1384,6,0.7058824,6,28.16667,57,13
518,4537,5463,3752,6,785,20,200.05,1343,6,1.45,14,38.28571,132,8
519,4061,5939,3172,9,889,21,173.1905,1049,8,1.142857,12,35.33333,63,10
520,4402,5598,3625,7,777,19,209.5789,1730,6,1.368421,13,32.30769,99,8
521,4474,5526,3827,6,647,19,213.2632,1940,7,1.210526,11,38.36364,69,13
522,3414,6586,1498,15,1916,21,153.9524,578,6,0.5238096,6,30.16667,74,4
523,4354,5646,3865,9,489,15,265.5333,1639,1,1.066667,8,46.375,93,8
524,3961,6039,1566,8,2395,20,169.7,953,5,1.3,13,43.61538,96,11
525,3441,6559,1126,13,2315,24,122.4583,418,8,0.7083333,7,71.71429,261,14
526,3307,6693,681,18,2626,26,116.9615,567,6,0.6153846,8,33.25,65,16
527,3678,6322,2546,12,1132,23,141.4783,819,12,0.9130435,10,42.4,114,14
528,4066,5934,1638,12,2428,19,207.5263,1086,4,0.6315789,6,20.5,48,6
529,3952,6048,1769,10,2183,18,210.2778,914,16,0.7222222,6,27.83333,50,8
530,4328,5672,3499,9,829,22,179.8636,1270,7,1.318182,15,24.73333,63,8
531,4064,5936,3588,7,476,13,304.6923,2620,6,0.6923077,4,25.75,49,14
532,4315,5685,4106,6,209,15,273.1333,1648,19,1.266667,10,21.8,68,5
533,3869,6131,1098,10,2771,19,185.5263,1098,12,0.7894737,7,49.14286,108,19
534,4243,5757,2526,11,1717,23,170.5217,1652,12,1,12,26.75,73,4
535,3142,6858,1513,9,1629,19,153.4211,598,13,0.8947368,9,25.22222,68,5
536,4858,5142,4063,8,795,19,237.5789,1825,12,1,10,34.4,100,5
537,4216,5784,2156,9,2060,22,173.0455,988,15,1.272727,14,29.21428,58,4
538,4451,5549,4209,5,242,16,241.8125,1019,14,1.5625,12,48.5,136,8
539,4696,5304,4380,5,316,19,223.8947,1031,6,1.368421,13,34,95,6
540,4275,5725,3834,9,441,15,272.8667,2646,6,0.7333333,6,30.33333,54,8
541,3795,6205,2450,12,1345,19,189,1066,6,0.5789474,5,40.8,75,10
542,3849,6151,2194,9,1655,15,243.6,1317,12,0.6666667,5,39,63,13
543,4495,5505,4057,8,438,16,261.75,2475,1,1.3125,11,27.90909,74,6
544,3724,6276,3363,4,361,20,160.55,1409,8,1.4,14,36.64286,162,8
545,4348,5652,2031,16,2317,21,197.8571,1926,7,0.4761905,5,38.6,67,23
546,4038,5962,3292,8,746,20,178.15,1053,7,1.3,12,39.58333,128,4
547,4677,5323,3453,13,1224,24,178.5417,2272,6,1,12,32.66667,51,13
548,3970,6030,3330,8,640,16,227.8125,1836,12,1.0625,9,36.11111,105,4
549,4417,5583,3655,9,762,27,144.3333,2253,6,1.333333,17,30.58824,109,6
550,3775,6225,1231,14,2544,25,138.72,889,6,0.68,7,43.85714,87,4
551,4394,5606,3322,12,1072,19,215.6842,1616,6,1.052632,10,29.6,58,11
552,4138,5862,2781,15,1357,22,177.8636,945,12,0.6818182,8,28.125,50,6
553,3863,6137,2692,10,1171,23,143.6956,506,6,0.9565217,9,62,174,16
554,3846,6154,1534,10,2312,21,151.7143,1337,6,1.047619,11,60,134,15
555,3997,6003,2368,10,1629,19,199.5789,1073,12,0.7894737,7,29.28572,79,8
556,4225,5775,2149,10,2076,21,185.4762,1065,6,1,10,33,65,4
557,3995,6005,1820,14,2175,21,182.6667,1293,1,0.5714286,6,26.5,55,8
558,4413,5587,2162,6,2251,13,321.5385,1466,6,0.9230769,6,38.83333,83,18
559,4431,5569,4096,9,335,19,217.7895,2503,12,1.157895,11,26.63636,54,4
560,2912,7088,1753,16,1159,27,89.96296,586,6,0.7037037,9,53.66667,98,16
561,3990,6010,1342,7,2648,16,235.8125,1342,19,0.9375,8,27.125,44,11
562,4228,5772,2388,8,1840,25,145.64,782,6,1.24,15,39.13334,230,8
563,3957,6043,1862,14,2095,22,169.1818,907,1,0.6363636,7,33.57143,57,13
564,3756,6244,2075,9,1681,19,170.3158,763,6,1.315789,13,40,121,8
565,3994,6006,2089,11,1905,25,135.32,1528,6,1,11,55.54546,159,8
566,4651,5349,1958,9,2693,23,182.7391,1069,6,1.130435,12,37.33333,88,12
567,3801,6199,1042,12,2759,22,157.2273,790,12,0.9545454,10,34.2,98,8
568,4393,5607,3403,4,990,17,234.4706,1045,6,1.235294,10,40.7,132,8
569,3303,6697,805,18,2498,32,88.5625,389,6,0.75,11,42.63636,81,13
570,3935,6065,2154,7,1781,21,166.7143,1706,6,1.285714,13,33.38462,65,4
571,3666,6334,1867,15,1799,26,126.7692,726,6,0.7692308,8,46.25,105,13
572,4002,5998,1686,10,2316,18,205.4444,985,11,0.8888889,8,38,59,8
573,3677,6323,1070,16,2607,24,141.0417,884,6,0.4583333,5,58.4,96,8
574,4234,5766,4096,5,138,13,306.8462,2319,12,1.076923,7,35,59,19
575,3691,6309,2058,10,1633,19,179.1053,923,6,1,9,32,69,8
576,3788,6212,1455,12,2333,23,142.1739,1108,6,1.043478,12,43.16667,145,8
577,4112,5888,2403,9,1709,12,335.9167,2403,1,0.3333333,2,40.5,73,8
578,3060,6940,1589,16,1471,23,124.7826,585,8,0.5217391,6,31.66667,46,16
579,3860,6140,2663,11,1197,19,191.7368,1982,12,0.7368421,7,31,66,8
580,3555,6445,2897,11,658,17,197.6471,2276,6,0.5294118,4,48.75,70,25
581,3864,6136,2167,14,1697,21,175.0952,1962,12,0.5714286,6,31.16667,72,16
582,4010,5990,2216,9,1794,18,207.9444,1041,12,1,9,29.66667,57,8
583,3755,6245,2600,7,1155,19,170.3158,1256,6,1.052632,10,51.9,111,8
584,4027,5973,2737,7,1290,17,224.3529,1335,16,1.058824,9,23.66667,41,7
585,4310,5690,2518,11,1792,20,197,1676,6,0.8,9,41.11111,76,8
586,3660,6340,2158,10,1502,16,216,1253,6,0.625,5,40.8,90,22
587,3783,6217,1965,20,1818,27,132,1490,6,0.4074074,5,43.8,94,18
588,4580,5420,2628,7,1952,26,153.8846,937,6,1.307692,17,34.05882,66,8
589,3278,6722,1005,13,2273,23,130.8696,476,8,0.6521739,7,38.28571,88,4
590,3982,6018,3202,6,780,18,201.3333,1087,8,1.222222,11,32.54546,74,8
591,4289,5711,2004,8,2285,21,184.4286,895,6,1.238095,12,34.66667,64,13
592,4118,5882,3402,7,716,15,265.4,1844,3,0.8666667,7,19.57143,34,8
593,4453,5547,2430,6,2023,16,260.3125,1220,12,1.25,10,28.8,59,14
594,3691,6309,2731,9,960,23,143.913,763,1,1.086957,14,27.21428,75,8
595,4097,5903,2357,11,1740,27,125.7778,827,6,1.333333,17,41.23529,132,6
596,4072,5928,2471,11,1601,19,201.6842,1500,1,0.7368421,7,34.28571,101,8
597,3702,6298,1805,15,1897,24,142,1483,6,0.625,7,42,87,8
598,4095,5905,3072,10,1023,15,266.5333,2367,19,0.5333334,4,24.25,33,18
599,5185,4815,4903,3,282,13,363.5385,1298,8,1.769231,11,41.72727,79,10
600,4204,5796,2953,10,1251,17,237.8235,1414,17,0.6470588,5,32.2,46,16
601,4115,5885,1734,12,2381,19,204.6842,936,6,0.5789474,6,37.66667,114,4
602,3865,6135,3170,11,695,19,189.9474,2201,11,0.9473684,9,28.44444,46,11
603,4427,5573,3898,9,529,16,266.375,2018,12,0.8125,6,27.5,51,8
604,4114,5886,3546,5,568,16,236.75,1475,3,1.375,12,27.16667,48,8
605,3727,6273,2709,17,1018,27,123.4815,1603,6,0.8148148,9,43.66667,70,24
606,3445,6555,2132,12,1313,18,178.2778,1239,7,0.5555556,5,47.2,65,27
607,4599,5401,4378,8,221,14,310.9286,2930,12,0.9285714,6,41,85,11
608,4407,5593,2099,9,2308,20,209,1773,6,0.9,9,25.22222,46,8
609,3862,6138,2694,9,1168,21,163.8095,886,9,1.142857,12,35.16667,87,4
610,4260,5740,2330,7,1930,18,221.7222,1294,10,1.444444,13,20.69231,57,8
611,4386,5614,3861,5,525,18,212.5,832,6,1.5,12,46.75,104,8
612,3595,6405,1996,18,1599,28,117.3929,1239,3,0.75,11,28,60,4
613,4264,5736,3287,5,977,14,284.0714,1594,12,1.214286,8,35.875,63,16
614,4455,5545,3816,7,639,14,301.2857,1714,6,0.7857143,6,39.5,105,6
615,4027,5973,1793,10,2234,23,155.913,950,9,1.086957,11,40.09091,129,5
616,5104,4896,4581,6,523,15,316.8667,1454,12,1.4,11,31.90909,90,16
617,3546,6454,1009,14,2537,29,106.7586,546,6,0.8275862,10,45,87,12
618,3885,6115,2676,8,1209,20,178.7,1237,6,1,11,28.27273,54,4
619,4656,5344,1582,4,3074,13,341.6154,1281,33,1.384615,9,23.88889,45,9
620,4355,5645,3695,11,660,25,153.84,929,6,1.04,12,42.41667,87,8
621,3674,6326,2696,10,978,20,170.65,1112,6,0.85,8,32.625,81,12
622,3605,6395,1340,13,2265,23,147.6956,1131,3,0.6956522,9,23.11111,66,5
623,4184,5816,3574,9,610,18,215.6111,1153,6,0.9444444,9,33.66667,138,8
624,4110,5890,2366,11,1744,20,193.25,1168,6,0.85,9,27.22222,52,5
625,3907,6093,2998,9,909,17,205.4706,1946,22,1.058824,9,46,94,17
626,3100,6900,1169,11,1931,17,169.7647,642,7,0.6470588,5,42.8,73,16
627,4669,5331,4268,5,401,17,255.9412,3349,6,1.176471,9,35.33333,61,4
628,4257,5743,1913,11,2344,19,199.7895,1278,1,0.9473684,9,51.22222,125,8
629,4340,5660,2092,10,2248,22,183.1364,1632,6,1.227273,13,23.92308,72,8
630,4104,5896,3031,8,1073,16,242.875,1811,22,0.9375,7,31.14286,69,12
631,4487,5513,4201,4,286,13,317.0769,2343,6,1.461538,10,36.5,81,4
632,4256,5744,3594,9,662,20,193.3,1071,6,1.45,15,26,66,4
633,4310,5690,2776,8,1534,15,279.6667,2001,19,0.9333333,7,16.42857,20,14
634,3417,6583,1552,16,1865,25,129.88,1243,7,0.72,9,18.88889,33,13
635,3966,6034,1114,14,2852,19,203.3684,998,6,0.368421,3,34,43,29
636,4162,5838,2700,11,1462,23,162.6522,1066,9,0.8695652,10,42.1,126,8
637,3335,6665,825,18,2510,33,82.21212,473,6,0.7878788,12,51.83333,153,17
638,4157,5843,2205,6,1952,18,209.3889,1152,12,1.388889,13,29.84615,70,4
639,4304,5696,2783,7,1521,16,258.0625,2497,6,1,8,21.875,59,8
640,3013,6987,2001,14,1012,24,115.875,945,10,0.7083333,9,25.77778,46,4
641,3685,6315,1485,13,2200,25,134.48,735,19,0.92,11,29.36364,107,11
642,4116,5884,1538,12,2578,23,159.8696,570,12,1.130435,13,33.76923,59,8
643,4260,5740,3120,7,1140,29,124.6552,568,6,1.448276,20,32.25,83,4
644,3964,6036,2065,10,1899,19,188.7368,1181,6,0.7368421,6,63,88,37
645,4060,5940,3183,7,877,19,192.4737,1702,9,1.052632,10,40.3,116,8
646,3904,6096,1970,13,1934,24,144.7083,1040,6,1.041667,12,35.91667,121,8
647,3701,6299,1594,12,2107,19,180.0526,1360,6,0.6315789,6,46.66667,88,17
648,4523,5477,3751,10,772,25,158.56,1391,6,1.08,12,46.58333,76,22
649,4127,5873,3310,6,817,19,196.4737,1440,6,1.315789,13,30.30769,70,8
650,4047,5953,2863,11,1184,21,175,1894,6,0.7619048,7,53.14286,119,8
651,3806,6194,1644,11,2162,17,211.2353,1525,6,0.5882353,5,43,88,15
652,4101,5899,3689,7,412,16,238.25,1444,20,0.9375,7,41.28571,79,15
653,4031,5969,2159,9,1872,15,258.3333,1268,13,0.6666667,5,31.2,40,22
654,3103,6897,1029,14,2074,21,139.5238,692,16,0.5238096,5,34.6,67,12
655,3748,6252,1523,12,2225,21,166.0952,1359,6,0.7619048,8,32.5,69,6
